team_name_home,team_score_home,team_name_away,team_score_away,possession_%_home,possession_%_away,total_shots_home,total_shots_away,on_target_home,on_target_away,off_target_home,off_target_away,blocked_home,blocked_away,passing_%_home,passing_%_away,attacking_3rd_%_home,attacking_3rd_%_away,key_passes_home,key_passes_away,clear-cut_chances_home,clear-cut_chances_away,crosses_%_home,crosses_%_away,dribbles_%_home,dribbles_%_away,corners_home,corners_away,offsides_home,offsides_away,recoveries_home,recoveries_away,tackles_%_home,tackles_%_away,interceptions_home,interceptions_away,blocks_home,blocks_away,clearances_home,clearances_away,headed_clearances_home,headed_clearances_away,aerial_duels_%_home,aerial_duels_%_away,blocked_crosses_home,blocked_crosses_away,saves_home,saves_away,catches_%_home,catches_%_away,fouls_committed_home,fouls_committed_away,fouls_won_home,fouls_won_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,match_result
Crewe Alexandra,4,Wycombe Wanderers,1,63,37,0,0,11,3,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,1,2,0,0,1
Doncaster Rovers,3,Bradford P A,1,56,44,0,0,5,3,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,0,0,1,2,0,0,1
Fleetwood Town,3,Bromley,0,53,47,0,0,10,6,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,0,2,1,0,0,1
Forest Green Rovers,2,Port Vale,3,50,50,0,0,5,5,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,0,0,1,2,0,0,2
Gillingham,4,Scunthorpe United,0,60,40,0,0,9,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,0,0,0,4,0,0,1
Guiseley,2,Barrow,2,50,50,0,0,7,4,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,0,0,1,3,0,0,0
Kidderminster Harriers,0,Oldham Athletic,2,0,0,0,0,3,4,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,3,4,0,0,2
Lincoln City,1,Walsall,1,0,0,0,0,5,2,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,1,0,0,0
Luton Town,1,Nuneaton,1,56,44,0,0,7,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,0,0,0,2,0,0,0
Mansfield Town,0,Slough,0,54,46,0,0,14,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,0,0,1,2,0,0,0
Metropolitan Police,1,Crawley Town,2,34,66,0,0,5,4,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,0,0,3,3,0,0,2
Morecambe,1,Rochdale,1,46,54,0,0,4,8,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,13,0,0,2,2,0,0,0
Northampton Town,1,Bradford City,1,45,55,0,0,11,11,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,0,0,2,1,0,0,0
Portsmouth,0,Notts County,2,44,56,0,0,5,7,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,0,0,3,3,1,0,2
Preston North End,3,Yeovil Town,0,53,47,0,0,6,7,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,0,3,2,0,1,1
Rotherham United,3,Stevenage,2,49,51,0,0,15,13,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,2,1,0,0,1
Southend United,3,Stockport County,0,60,40,0,0,10,4,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,0,0,1,3,0,0,1
Swindon Town,0,Macclesfield Town,2,56,44,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,0,0,3,2,1,0,2
Torquay United,0,Harrogate Town,1,55,45,0,0,5,6,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0,2
Wrexham,2,Alfreton Town,4,51,49,0,0,8,5,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,0,0,2,3,1,2,2
York City,1,AFC Wimbledon,1,60,40,0,0,6,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,0,0,1,0,0,0
Cambridge City,0,Milton Keynes Dons,0,31,69,0,0,5,19,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0
