team_name_home,team_score_home,team_name_away,team_score_away,possession_%_home,possession_%_away,total_shots_home,total_shots_away,on_target_home,on_target_away,off_target_home,off_target_away,blocked_home,blocked_away,passing_%_home,passing_%_away,attacking_3rd_%_home,attacking_3rd_%_away,key_passes_home,key_passes_away,clear-cut_chances_home,clear-cut_chances_away,crosses_%_home,crosses_%_away,dribbles_%_home,dribbles_%_away,corners_home,corners_away,offsides_home,offsides_away,recoveries_home,recoveries_away,tackles_%_home,tackles_%_away,interceptions_home,interceptions_away,blocks_home,blocks_away,clearances_home,clearances_away,headed_clearances_home,headed_clearances_away,aerial_duels_%_home,aerial_duels_%_away,blocked_crosses_home,blocked_crosses_away,saves_home,saves_away,catches_%_home,catches_%_away,fouls_committed_home,fouls_committed_away,fouls_won_home,fouls_won_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,match_result
Hamilton Academical,3,Livingston,3,46,54,15,8,7,4,5,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,1,4,0,0,9,11,11,9,2,1,0,0,0
Motherwell,4,Dundee,3,55,45,17,11,8,6,5,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,0,0,10,16,15,10,2,3,1,0,1
St Mirren,1,St Johnstone,1,59,41,9,4,3,1,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,15,13,13,15,3,3,0,0,0
Hibernian,0,Celtic,0,49,51,13,20,3,6,6,8,4,6,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,6,3,0,0,11,3,3,11,5,0,0,0,0
Hearts,1,Rangers,3,43,57,11,12,6,5,5,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,5,0,0,13,10,10,13,1,1,0,0,2
Hamilton Academical,1,Motherwell,1,45,55,13,9,4,3,9,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,14,15,14,13,3,1,0,0,0
Kilmarnock,0,Aberdeen,1,48,52,4,9,2,2,1,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,2,0,0,18,22,22,18,2,4,3,0,2
Livingston,1,St Mirren,3,42,58,9,14,2,9,5,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,6,1,0,0,7,9,8,6,0,1,1,0,2
St Johnstone,2,Dundee,0,51,49,12,7,8,2,3,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,4,7,0,0,16,15,15,16,1,3,0,0,1
Motherwell,0,Rangers,3,49,51,9,8,1,4,6,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,0,11,9,9,11,2,0,0,0,2
Hearts,1,Hibernian,2,48,52,15,11,8,6,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,7,0,0,11,19,19,11,1,2,0,0,2
Celtic,0,Livingston,0,73,27,18,3,11,1,5,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,1,11,0,0,6,12,11,6,0,4,0,0,0
Dundee,0,Aberdeen,2,45,55,6,17,1,7,4,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,5,1,0,0,16,6,6,16,2,1,0,0,2
Hamilton Academical,1,St Mirren,1,45,55,13,11,6,1,4,4,3,6,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,5,0,0,20,8,8,19,1,0,0,0,0
Kilmarnock,2,St Johnstone,0,52,48,18,5,8,1,7,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,7,0,0,13,10,8,12,1,4,0,1,1
Aberdeen,3,Motherwell,1,51,49,16,2,7,1,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,12,12,11,12,1,1,0,0,1
Hibernian,0,Kilmarnock,0,48,52,5,9,2,5,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,2,0,0,15,10,10,15,2,4,0,0,0
Livingston,2,Hamilton Academical,0,55,45,13,3,6,1,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,1,4,0,0,15,8,7,15,2,2,0,0,1
Rangers,3,Hearts,0,63,37,15,8,6,4,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,3,0,0,12,18,17,12,1,2,0,0,1
St Johnstone,2,Dundee,0,53,47,10,10,6,3,3,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,4,0,0,11,13,11,10,1,1,0,0,1
St Mirren,0,Celtic,2,45,55,4,18,1,6,2,9,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,3,1,0,0,10,12,12,9,1,2,0,0,2
Celtic,2,Rangers,1,59,41,12,6,7,1,3,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,5,0,0,8,16,16,8,3,1,0,2,1
Hearts,2,Aberdeen,1,52,48,8,8,5,3,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,3,0,0,12,21,20,10,4,4,0,0,1
Kilmarnock,5,Hamilton Academical,0,65,35,14,2,7,1,4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,2,0,0,7,7,7,7,1,3,0,0,1
Motherwell,3,St Johnstone,0,42,58,12,12,4,3,7,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,3,1,0,0,14,16,16,14,1,1,0,0,1
St Mirren,2,Dundee,1,63,37,7,7,4,3,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,14,13,13,14,1,1,0,0,1
Livingston,1,Hibernian,2,45,55,12,6,2,3,8,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,9,9,8,8,0,0,0,0,2
St Johnstone,1,St Mirren,0,47,53,6,10,4,3,2,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,3,0,0,10,16,15,10,0,1,0,1,1
Dundee,0,Celtic,1,37,63,8,24,3,8,3,6,2,10,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,7,3,0,0,6,5,5,6,1,1,0,0,2
Aberdeen,1,Livingston,1,56,44,8,7,3,3,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,12,10,10,11,0,0,0,0,0
Hamilton Academical,1,Hearts,0,42,58,11,8,5,1,5,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4,0,0,15,18,16,15,0,0,0,0,1
Hibernian,2,Motherwell,0,49,51,13,11,5,6,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,6,3,0,0,8,10,9,8,2,2,0,0,1
Rangers,1,Kilmarnock,1,39,61,9,2,7,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,9,9,5,2,4,0,0,0
St Mirren,0,Kilmarnock,1,39,61,11,16,5,4,3,7,3,5,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,5,0,0,14,9,9,13,1,1,0,0,2
Celtic,0,Aberdeen,0,66,34,8,6,2,2,2,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,2,2,0,0,9,11,10,8,1,1,0,0,0
Dundee,0,Hearts,1,48,52,9,4,3,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,3,0,0,18,16,16,17,3,3,0,0,2
Livingston,3,St Johnstone,1,44,56,11,5,4,2,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,10,5,5,10,1,1,0,0,1
Motherwell,3,Hamilton Academical,0,55,45,14,10,9,3,4,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,3,6,0,0,14,14,14,14,2,4,0,0,1
Hibernian,1,Rangers,1,45,55,13,19,6,6,3,6,4,7,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,4,5,0,0,19,9,9,19,4,3,1,0,0
Kilmarnock,0,Motherwell,0,57,43,11,7,4,4,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,4,0,0,11,11,11,11,3,2,0,0,0
St Mirren,1,Livingston,0,46,54,10,8,5,1,4,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,4,0,0,7,12,12,7,1,3,0,0,1
Aberdeen,0,Hamilton Academical,2,61,39,18,5,4,3,9,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,1,3,0,0,11,17,16,10,1,2,0,0,2
Hearts,1,Celtic,2,37,63,6,16,3,7,2,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,5,2,0,0,17,13,13,17,3,2,1,0,2
Rangers,4,Dundee,0,63,37,20,7,7,1,8,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,1,3,0,0,8,7,7,8,0,2,0,0,1
St Johnstone,1,Hibernian,2,45,55,6,8,1,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,13,12,9,0,2,0,1,2
Hamilton Academical,0,Rangers,5,35,65,3,22,1,9,2,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,1,0,0,16,6,5,16,1,0,0,0,2
Celtic,4,Motherwell,1,56,44,14,5,8,1,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,5,0,0,13,14,13,13,4,4,0,0,1
Hearts,1,St Mirren,1,60,40,15,8,6,1,8,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,1,5,0,0,14,13,13,14,3,3,0,0,0
Livingston,1,Kilmarnock,0,45,55,9,7,2,2,3,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,2,1,0,0,12,5,5,12,2,0,0,0,1
St Johnstone,0,Aberdeen,2,40,60,4,4,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,11,5,5,11,3,1,0,0,2
Dundee,2,Hibernian,4,51,49,6,10,5,8,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,0,0,13,10,9,13,4,1,0,0,2
Motherwell,2,Hearts,1,49,51,10,13,7,3,3,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,4,0,0,16,15,15,16,2,2,0,1,1
Kilmarnock,0,Celtic,1,41,59,8,12,1,6,6,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,7,1,0,0,12,8,8,10,0,1,1,1,2
Aberdeen,2,St Mirren,2,66,34,16,7,5,2,7,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,3,0,0,8,14,14,8,0,2,0,0,0
Hibernian,2,Hamilton Academical,0,58,42,13,6,4,3,4,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,2,10,0,0,0,0,0,0,0,0,3,2,0,0,15,11,11,14,3,2,0,0,1
Livingston,1,Dundee,2,53,47,7,14,3,2,3,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,10,8,8,10,2,3,1,0,2
Rangers,0,St Johnstone,0,61,39,18,6,1,2,12,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,2,1,0,0,14,10,10,14,0,0,0,0,0
Aberdeen,2,Rangers,4,51,49,12,7,5,6,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,3,0,0,15,12,12,14,2,2,1,1,2
Celtic,2,Hibernian,0,60,40,19,5,8,0,8,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,6,0,0,5,11,11,4,1,3,0,0,1
Dundee,2,Kilmarnock,2,46,54,8,15,6,5,0,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3,4,0,0,10,10,9,10,2,2,0,0,0
Hamilton Academical,2,St Johnstone,1,47,53,11,9,6,3,3,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,4,0,0,7,10,10,7,2,1,0,0,1
Hearts,0,Livingston,0,61,39,6,6,2,3,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3,2,0,0,9,16,16,8,1,2,0,0,0
St Mirren,1,Motherwell,2,59,41,9,12,4,7,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,5,3,0,0,8,13,12,8,1,2,0,0,2
St Johnstone,0,Celtic,2,43,57,6,17,2,7,3,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,6,3,0,0,12,16,16,10,2,1,0,1,2
Hamilton Academical,1,Dundee,1,52,48,14,6,4,4,6,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,3,3,0,0,14,13,13,13,4,2,0,0,0
Hibernian,1,Aberdeen,2,31,69,6,6,3,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,3,0,0,16,7,6,16,3,2,0,0,2
Motherwell,3,Livingston,0,51,49,8,10,4,2,1,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,6,9,9,6,1,0,0,0,1
Rangers,4,St Mirren,0,53,47,25,5,11,0,8,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,7,0,0,14,13,12,14,2,2,0,0,1
Kilmarnock,1,Hearts,2,56,44,15,6,6,3,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,5,0,0,14,17,17,14,3,2,0,0,2
Celtic,2,St Johnstone,0,69,31,21,1,9,0,8,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,7,0,0,10,7,7,9,1,1,0,0,1
St Mirren,1,Hibernian,3,50,50,9,12,3,5,5,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,4,2,0,0,13,18,17,13,3,2,0,0,2
Livingston,0,Rangers,3,49,51,5,14,1,5,3,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,1,0,0,9,8,8,9,2,1,0,0,2
Aberdeen,0,Kilmarnock,0,41,59,7,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,12,11,9,2,4,0,1,0
Celtic,3,Hamilton Academical,0,69,31,25,3,14,1,3,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0,1,11,0,0,9,11,11,8,0,3,0,0,1
Hearts,2,St Johnstone,0,56,44,14,2,7,0,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,5,0,0,10,11,11,10,1,3,0,0,1
Celtic,4,St Mirren,0,72,28,20,1,9,1,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,5,0,0,14,9,9,13,1,1,0,0,1
Hamilton Academical,0,Aberdeen,3,41,59,3,9,2,4,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,16,16,16,16,3,2,0,0,2
Hearts,1,Dundee,2,60,40,16,10,8,6,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,7,0,0,9,16,14,9,1,3,0,0,2
Kilmarnock,2,Rangers,1,43,57,8,15,3,7,3,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,6,1,0,0,14,16,15,14,5,2,0,0,1
Motherwell,1,Hibernian,0,35,65,13,11,5,3,7,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,4,0,0,12,13,13,11,1,2,0,0,1
St Johnstone,1,Livingston,0,49,51,9,8,3,2,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,2,0,0,12,14,13,11,3,2,0,0,1
Rangers,1,Celtic,0,53,47,14,7,7,1,4,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,1,6,0,0,15,17,16,15,1,3,0,0,1
Dundee,0,St Johnstone,2,45,55,7,19,1,11,2,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,9,1,0,0,10,7,6,10,3,1,0,0,2
Hamilton Academical,1,Motherwell,2,50,50,7,14,2,4,2,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,2,1,0,0,11,17,17,11,1,3,0,0,2
Kilmarnock,2,St Mirren,1,54,46,12,3,4,1,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,2,0,0,8,12,12,8,1,2,0,0,1
Livingston,1,Aberdeen,2,46,54,7,12,2,4,5,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,1,0,0,16,11,10,16,0,0,0,0,2
Hibernian,0,Hearts,1,54,46,16,8,4,5,5,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,4,4,0,0,11,14,11,11,1,2,0,0,2
Aberdeen,3,Celtic,4,35,65,8,12,4,7,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,3,1,0,0,17,14,14,17,3,1,0,0,2
St Mirren,0,St Johnstone,1,48,52,7,8,1,3,3,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,1,0,0,6,11,10,5,0,1,0,0,2
Dundee,0,Livingston,0,53,47,15,10,5,1,8,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,5,0,0,6,7,6,6,2,0,0,1,0
Hearts,2,Hamilton Academical,0,64,36,15,4,4,1,7,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,1,2,0,0,8,11,10,7,2,0,0,1,1
Motherwell,0,Kilmarnock,1,51,49,6,16,0,3,4,9,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,2,0,0,0,16,13,11,16,2,1,1,0,2
Rangers,1,Hibernian,1,58,42,10,7,4,2,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,3,0,0,9,12,11,9,0,2,0,0,0
St Johnstone,1,Rangers,2,38,62,9,14,3,5,6,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,2,0,0,12,13,13,12,3,2,0,0,2
Aberdeen,2,Hearts,0,53,47,11,4,3,1,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,18,15,14,18,2,2,0,1,1
Celtic,3,Dundee,0,76,24,27,3,14,1,10,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,11,0,0,6,6,6,6,0,1,0,0,1
Hamilton Academical,1,Kilmarnock,1,48,52,6,13,3,4,3,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,2,0,0,17,12,11,17,3,0,0,0,0
Hibernian,1,Livingston,1,62,38,16,10,8,4,7,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,7,0,0,13,12,11,13,1,3,0,0,0
Motherwell,0,St Mirren,1,47,53,4,3,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4,0,0,11,6,6,11,1,0,0,0,2
Celtic,3,Motherwell,0,62,38,13,2,7,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,5,13,13,5,0,2,0,0,1
Hibernian,0,Rangers,0,49,51,7,19,1,8,5,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,8,1,0,0,13,10,10,12,2,1,0,0,0
Aberdeen,5,Dundee,1,56,44,17,2,11,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,4,0,0,15,10,10,15,1,3,0,0,1
Hibernian,2,Celtic,0,43,57,7,12,6,4,1,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,4,0,0,13,6,6,13,0,2,0,0,1
Rangers,1,Hamilton Academical,0,62,38,15,2,5,1,7,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,4,0,0,13,9,9,13,1,2,0,0,1
Kilmarnock,3,Dundee,1,48,52,18,5,8,2,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,6,0,0,9,9,9,8,0,2,0,0,1
St Johnstone,1,Motherwell,2,56,44,10,10,4,6,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,4,3,0,0,8,19,18,8,1,4,0,0,2
St Mirren,1,Aberdeen,2,45,55,2,13,2,6,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,1,0,0,17,11,11,17,4,2,0,0,2
